"tenantid","connectionno"
"od.puri","WS/PRI/2200547"
"od.puri","WS/PRI/2200552"
"od.puri","WS/PRI/2200556"
"od.puri","WS/PRI/2200558"
"od.puri","WS/PRI/2200561"
"od.puri","WS/PRI/2200564"
"od.puri","WS/PRI/2200565"
"od.puri","WS/PRI/2200571"
"od.puri","WS/PRI/2200572"
"od.puri","WS/PRI/2200577"
"od.puri","WS/PRI/2200579"
"od.puri","WS/PRI/2200581"
"od.puri","WS/PRI/2200583"
"od.puri","WS/PRI/2200587"
"od.puri","WS/PRI/2200589"
"od.puri","WS/PRI/2200593"
"od.puri","WS/PRI/2200597"
"od.puri","WS/PRI/2200585"
"od.puri","WS/PRI/2200588"
"od.puri","WS/PRI/2200591"
"od.puri","WS/PRI/2200594"
"od.puri","WS/PRI/2200596"
"od.puri","WS/PRI/2200599"
"od.puri","WS/PRI/2200603"
"od.puri","WS/PRI/2200590"
"od.puri","WS/PRI/2200592"
"od.puri","WS/PRI/2200595"
"od.puri","WS/PRI/2200598"
"od.puri","WS/PRI/2200602"
"od.puri","WS/PRI/2200605"
"od.puri","WS/PRI/2200600"
"od.puri","WS/PRI/2200601"
"od.puri","WS/PRI/2200604"
"od.puri","WS/PRI/2200711"
"od.puri","WS/PRI/2200716"
"od.puri","WS/PRI/2200717"
"od.puri","WS/PRI/2200720"
"od.puri","WS/PRI/2200722"
"od.puri","WS/PRI/2200726"
"od.puri","WS/PRI/2200728"
"od.puri","WS/PRI/2200732"
"od.puri","WS/PRI/2200734"
"od.puri","WS/PRI/2200738"
"od.puri","WS/PRI/2200740"
"od.puri","WS/PRI/2200744"
"od.puri","WS/PRI/2200746"
"od.puri","WS/PRI/2200750"
"od.puri","WS/PRI/2200713"
"od.puri","WS/PRI/2200714"
"od.puri","WS/PRI/2200715"
"od.puri","WS/PRI/2200719"
"od.puri","WS/PRI/2200721"
"od.puri","WS/PRI/2200725"
"od.puri","WS/PRI/2200727"
"od.puri","WS/PRI/2200731"
"od.puri","WS/PRI/2200733"
"od.puri","WS/PRI/2200737"
"od.puri","WS/PRI/2200739"
"od.puri","WS/PRI/2200743"
"od.puri","WS/PRI/2200745"
"od.puri","WS/PRI/2200749"
"od.puri","WS/PRI/2200751"
"od.puri","WS/PRI/2200710"
"od.puri","WS/PRI/2200712"
"od.puri","WS/PRI/2200718"
"od.puri","WS/PRI/2200723"
"od.puri","WS/PRI/2200724"
"od.puri","WS/PRI/2200729"
"od.puri","WS/PRI/2200730"
"od.puri","WS/PRI/2200735"
"od.puri","WS/PRI/2200736"
"od.puri","WS/PRI/2200741"
"od.puri","WS/PRI/2200742"
"od.puri","WS/PRI/2200747"
"od.puri","WS/PRI/2200748"
"od.puri","WS/PRI/2200752"
"od.puri","WS/PRI/2200755"
"od.puri","WS/PRI/2200753"
"od.puri","WS/PRI/2200754"
"od.puri","WS/PRI/2201010"
"od.puri","WS/PRI/2201013"
"od.puri","WS/PRI/2201016"
"od.puri","WS/PRI/2201012"
"od.puri","WS/PRI/2201014"
"od.puri","WS/PRI/2201017"
"od.puri","WS/PRI/2201020"
"od.puri","WS/PRI/2201022"
"od.puri","WS/PRI/2201026"
"od.puri","WS/PRI/2201028"
"od.puri","WS/PRI/2201033"
"od.puri","WS/PRI/2201036"
"od.puri","WS/PRI/2201039"
"od.puri","WS/PRI/2201011"
"od.puri","WS/PRI/2201015"
"od.puri","WS/PRI/2201018"
"od.puri","WS/PRI/2201021"
"od.puri","WS/PRI/2201025"
"od.puri","WS/PRI/2201019"
"od.puri","WS/PRI/2201023"
"od.puri","WS/PRI/2201024"
"od.puri","WS/PRI/2201027"
"od.puri","WS/PRI/2201031"
"od.puri","WS/PRI/2201032"
"od.puri","WS/PRI/2201035"
"od.puri","WS/PRI/2201038"
"od.puri","WS/PRI/2201042"
"od.puri","WS/PRI/2201045"
"od.puri","WS/PRI/2201048"
"od.puri","WS/PRI/2201051"
"od.puri","WS/PRI/2201029"
"od.puri","WS/PRI/2201030"
"od.puri","WS/PRI/2201034"
"od.puri","WS/PRI/2201037"
"od.puri","WS/PRI/2201041"
"od.puri","WS/PRI/2201044"
"od.puri","WS/PRI/2201047"
"od.puri","WS/PRI/2201050"
"od.puri","WS/PRI/2201053"
"od.puri","WS/PRI/2201054"
"od.puri","WS/PRI/2201040"
"od.puri","WS/PRI/2201043"
"od.puri","WS/PRI/2201046"
"od.puri","WS/PRI/2201049"
"od.puri","WS/PRI/2201052"
"od.puri","WS/PRI/2201055"
"od.sambalpur","WS/SMB/2206695"
"od.puri","WS/PRI/2201162"
"od.puri","WS/PRI/2201166"
"od.puri","WS/PRI/2201169"
"od.puri","WS/PRI/2201171"
"od.puri","WS/PRI/2201174"
"od.puri","WS/PRI/2201175"
"od.puri","WS/PRI/2201179"
"od.puri","WS/PRI/2201181"
"od.puri","WS/PRI/2201185"
"od.puri","WS/PRI/2201187"
"od.sambalpur","WS/SMB/2206696"
"od.sambalpur","WS/SMB/2206697"
"od.sambalpur","WS/SMB/2206700"
"od.puri","WS/PRI/2201160"
"od.puri","WS/PRI/2201163"
"od.puri","WS/PRI/2201164"
"od.puri","WS/PRI/2201168"
"od.puri","WS/PRI/2201170"
"od.puri","WS/PRI/2201173"
"od.puri","WS/PRI/2201178"
"od.puri","WS/PRI/2201180"
"od.puri","WS/PRI/2201184"
"od.puri","WS/PRI/2201186"
"od.puri","WS/PRI/2201190"
"od.puri","WS/PRI/2201192"
"od.puri","WS/PRI/2201196"
"od.puri","WS/PRI/2201198"
"od.puri","WS/PRI/2201202"
"od.puri","WS/PRI/2201204"
"od.sambalpur","WS/SMB/2206698"
"od.puri","WS/PRI/2201161"
"od.puri","WS/PRI/2201165"
"od.puri","WS/PRI/2201167"
"od.puri","WS/PRI/2201172"
"od.puri","WS/PRI/2201176"
"od.puri","WS/PRI/2201177"
"od.sambalpur","WS/SMB/2206699"
"od.puri","WS/PRI/2201182"
"od.puri","WS/PRI/2201183"
"od.puri","WS/PRI/2201188"
"od.puri","WS/PRI/2201189"
"od.puri","WS/PRI/2201194"
"od.puri","WS/PRI/2201195"
"od.puri","WS/PRI/2201200"
"od.puri","WS/PRI/2201201"
"od.puri","WS/PRI/2201261"
"od.puri","WS/PRI/2201191"
"od.puri","WS/PRI/2201193"
"od.puri","WS/PRI/2201197"
"od.puri","WS/PRI/2201199"
"od.puri","WS/PRI/2201203"
"od.puri","WS/PRI/2201205"
"od.puri","WS/PRI/2201260"
"od.puri","WS/PRI/2201263"
"od.puri","WS/PRI/2201266"
"od.puri","WS/PRI/2201269"
"od.puri","WS/PRI/2201272"
"od.puri","WS/PRI/2201262"
"od.puri","WS/PRI/2201265"
"od.puri","WS/PRI/2201268"
"od.puri","WS/PRI/2201271"
"od.puri","WS/PRI/2201274"
"od.puri","WS/PRI/2201275"
"od.puri","WS/PRI/2201278"
"od.puri","WS/PRI/2201281"
"od.puri","WS/PRI/2201284"
