"id","consumercode","consumertype","businessservice","payer","taxperiodfrom","taxperiodto","createdby","createdtime","lastmodifiedby","lastmodifiedtime","tenantid","minimumamountpayable","status","additionaldetails","billexpirytime","ispaymentcompleted","fixedbillexpirydate"
"9729ee55-75f5-42eb-9a6d-6613d120c0bc","WS/CTC/1772347","waterConnection","WS","0db4c269-5c0d-478f-9126-308f6603f927",1640995200000,1643653740000,"9eec6c54-fb6f-464e-a981-ad98ec0e15a1",1643995890555,"9eec6c54-fb6f-464e-a981-ad98ec0e15a1",1643995890555,"od.cuttack",1.00,"ACTIVE","null",0,False,NULL
"4bafe362-880c-426d-afe4-2f601ca5c33c","WS/CTC/1772347","waterConnection","WS","0db4c269-5c0d-478f-9126-308f6603f927",1638316800000,1640975340000,"9eec6c54-fb6f-464e-a981-ad98ec0e15a1",1641808221028,"c5c77f50-e928-47e5-8429-c6e6d526e01f",1642504230932,"od.cuttack",1.00,"ACTIVE","null",0,True,0
"3ff2cf1a-a8f6-4f41-87c5-83c7d8e0e51a","WS/CTC/1772347","waterConnection","WS","0db4c269-5c0d-478f-9126-308f6603f927",1627795800000,1630387800000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637196376805,"c5c77f50-e928-47e5-8429-c6e6d526e01f",1642504230932,"od.cuttack",0.00,"ACTIVE","null",0,True,0
"91426906-e74a-47e4-aaec-617856dfe0f8","WS/CTC/1772347","waterConnection","WS","0db4c269-5c0d-478f-9126-308f6603f927",1625117400000,1627709400000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637196376805,"c5c77f50-e928-47e5-8429-c6e6d526e01f",1642504230932,"od.cuttack",0.00,"ACTIVE","null",0,True,0
"4025c418-f94f-49ba-a343-99397616eb24","WS/CTC/1772347","waterConnection","WS","0db4c269-5c0d-478f-9126-308f6603f927",1635724800000,1638296940000,"9eec6c54-fb6f-464e-a981-ad98ec0e15a1",1639558089191,"c5c77f50-e928-47e5-8429-c6e6d526e01f",1642504230932,"od.cuttack",1.00,"ACTIVE","null",0,True,0
"20b80843-eba5-4d62-b787-e168de2e45b6","WS/CTC/1772347","waterConnection","WS","0db4c269-5c0d-478f-9126-308f6603f927",1633046400000,1635704940000,"9eec6c54-fb6f-464e-a981-ad98ec0e15a1",1637643384205,"c5c77f50-e928-47e5-8429-c6e6d526e01f",1642504230932,"od.cuttack",1.00,"ACTIVE","null",0,True,0
"9ff23a1a-3e58-4305-9cf0-b80e5c3d87b8","WS/CTC/1772347","waterConnection","WS","0db4c269-5c0d-478f-9126-308f6603f927",1630454400000,1633026540000,"9eec6c54-fb6f-464e-a981-ad98ec0e15a1",1637598186031,"c5c77f50-e928-47e5-8429-c6e6d526e01f",1642504230932,"od.cuttack",1.00,"ACTIVE","null",0,True,0
