"id","connectionno","billingperiod","meterstatus","lastreading","lastreadingdate","currentreading","currentreadingdate","consumption","createdby","lastmodifiedby","createdtime","lastmodifiedtime","tenantid"
"bbcde218-9e87-4afd-87f1-040009041424","WS/PRI/2168657","24/08/2021-25/02/2022","Working","65","1629716400000","83","1645747200000",NULL,"3c7e5989-855d-43b0-9158-0d6e56b1f3cd","3c7e5989-855d-43b0-9158-0d6e56b1f3cd","1645759474611","1645759474611","od.puri"
"c49edbe1-2eb3-442a-8626-96f731ec3401","WS/PRI/2169752","24/08/2021-25/02/2022","Working","141","1629716400000","184","1645747200000",NULL,"3c7e5989-855d-43b0-9158-0d6e56b1f3cd","3c7e5989-855d-43b0-9158-0d6e56b1f3cd","1645759755570","1645759755570","od.puri"
"19591e14-1ee5-471c-8012-9ad6e44af680","WS/PRI/2169369","24/08/2021-25/02/2022","Working","226","1629716400000","283","1645747200000",NULL,"3c7e5989-855d-43b0-9158-0d6e56b1f3cd","3c7e5989-855d-43b0-9158-0d6e56b1f3cd","1645759996805","1645759996805","od.puri"
"b2967951-e5d5-4cfb-bbe6-e86734a00aca","WS/PRI/2169324","24/08/2021-25/02/2022","Working","252","1629716400000","340","1645747200000",NULL,"3c7e5989-855d-43b0-9158-0d6e56b1f3cd","3c7e5989-855d-43b0-9158-0d6e56b1f3cd","1645760183996","1645760183996","od.puri"
"67c417ec-8f3e-46ba-a42c-a1ebe40a9959","WS/PRI/2169349","24/08/2021-25/02/2022","Working","182","1629716400000","252","1645747200000",NULL,"3c7e5989-855d-43b0-9158-0d6e56b1f3cd","3c7e5989-855d-43b0-9158-0d6e56b1f3cd","1645760392980","1645760392980","od.puri"
"8cc77fba-cf31-44c9-bb30-037e212f60d7","WS/PRI/2165448","30/08/2021-25/02/2022","Working","287","1630234800000","481","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645762028457","1645762028457","od.puri"
"9e5cffd3-5b70-4cca-9da9-2d8f8f9741f7","WS/PRI/2165363","30/08/2021-25/02/2022","Working","408","1630234800000","659","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645762150223","1645762150223","od.puri"
"63ab7044-8048-4e44-84e2-4a9589836497","WS/PRI/2164395","30/08/2021-25/02/2022","Working","63","1630234800000","118","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645762583986","1645762583986","od.puri"
"84f02497-dad4-47b1-97fa-afd9ff5d1298","WS/PRI/2165828","30/08/2021-25/02/2022","Working","503","1630234800000","883","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645762800040","1645762800040","od.puri"
"0483580a-385b-4019-9430-8e10a1a00d0c","WS/PRI/2162939","24/08/2021-25/02/2022","Working","191","1629716400000","373","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645764138784","1645764138784","od.puri"
"db5e5d5d-d7ff-4622-acc9-c6d318833264","WS/PRI/1951843","29/08/2021-25/02/2022","Working","15","1630128600000","15","1645747200000",NULL,"08b6ebe9-f95e-4a44-ad27-e3bd9d080a11","08b6ebe9-f95e-4a44-ad27-e3bd9d080a11","1645764996797","1645764996797","od.puri"
"65aae2a2-eaa8-4026-8673-c2f50a91581a","WS/PRI/1936709","25/12/2021-25/02/2022","Working","232","1640370599000","315","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645765190295","1645765190295","od.puri"
"a1b13a4d-790f-4296-aeb4-84cdf96d6e81","WS/PRI/1957193","25/12/2021-25/02/2022","Working","123","1640370599000","141","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645765513502","1645765513502","od.puri"
"f4829ba7-33f7-4922-902b-3c128e45603b","WS/PRI/1843242","25/12/2021-25/02/2022","Working","243","1640370599000","315","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645765501586","1645765501586","od.puri"
"751903c8-7e48-4e73-a5c0-8c9cdf68a2b1","WS/PRI/1845206","01/11/2021-25/02/2022","Working","0","1635658200000","115","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645765846877","1645765846877","od.puri"
"77027c55-6400-4a06-b1e6-86b7c2ad5d45","WS/PRI/1953186","23/08/2021-25/02/2022","Working","99","1629610200000","164","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645765947726","1645765947726","od.puri"
"5cc81241-744d-4d69-875d-02af361237de","WS/PRI/1953660","24/12/2021-25/02/2022","Working","16","1640284199000","16","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645766027200","1645766027200","od.puri"
"d853d52c-1fc3-4307-85e2-564db32c913a","WS/PRI/1953168","23/08/2021-25/02/2022","Working","47","1629610200000","120","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645766133559","1645766133559","od.puri"
"07c9080e-2a3b-4c82-9fa6-d7b7d6c00553","WS/PRI/1844793","24/12/2021-25/02/2022","Working","99","1640284199000","199","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645766263828","1645766263828","od.puri"
"e490a48c-619b-45cc-b8ab-beeac38da2d6","WS/PRI/2169685","24/08/2021-25/02/2022","Working","245","1629716400000","262","1645747200000",NULL,"3c7e5989-855d-43b0-9158-0d6e56b1f3cd","3c7e5989-855d-43b0-9158-0d6e56b1f3cd","1645766398898","1645766398898","od.puri"
"388d66ac-9232-4958-bbe3-79517ca21756","WS/PRI/1953184","23/08/2021-25/02/2022","Working","64","1629610200000","167","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645766408900","1645766408900","od.puri"
"c0cdaf8f-dc73-4297-8a20-bd46d182fdc8","WS/PRI/1936878","24/12/2021-25/02/2022","Working","32","1640284199000","46","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645766626296","1645766626296","od.puri"
"674e060e-d2d5-406b-b938-757df0e48058","WS/PRI/1953197","23/08/2021-25/02/2022","Working","56","1629610200000","137","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645766832261","1645766832261","od.puri"
"763a6d67-60a2-4a9e-9efc-1956a0f7c1c2","WS/PRI/1936830","25/12/2021-25/02/2022","Working","250","1640370599000","355","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645766893828","1645766893828","od.puri"
"153528fa-106f-4a28-91d2-75b3aad89e22","WS/PRI/1954249","25/12/2021-25/02/2022","Working","140","1640370599000","190","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645766926492","1645766926492","od.puri"
"8f9b6f19-2837-4bb4-b3d2-ce86427af872","WS/PRI/2192362","20/02/2022 - 20/02/2022","Working","16","1645381799000","16","1645381799000",NULL,"41f66ed7-ca08-48ae-9d64-0de01a756776","41f66ed7-ca08-48ae-9d64-0de01a756776","1645767026471","1645767026471","od.puri"
"e47f61ae-e0bf-4664-b2bc-e2b135da1efa","WS/PRI/1936740","25/12/2021-25/02/2022","Working","160","1640370599000","320","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645767091063","1645767091063","od.puri"
"ac05e099-07c6-47ce-b58d-13fa44d2e8f4","WS/PRI/2155480","26/08/2021-25/02/2022","Working","100","1629889200000","346","1645747200000",NULL,"e9513952-ecd6-4527-a0aa-7d0d2977d71b","e9513952-ecd6-4527-a0aa-7d0d2977d71b","1645767366020","1645767366020","od.puri"
"6d413eb9-474a-49f9-a6f6-9f518fd4ef18","WS/PRI/2010637","27/08/2021-25/02/2022","Working","78","1629975600000","214","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645767416411","1645767416411","od.puri"
"074fdc4c-d75c-4057-b1f3-987b7f19ab26","WS/PRI/2156077","26/08/2021-25/02/2022","Working","95","1629889200000","504","1645747200000",NULL,"e9513952-ecd6-4527-a0aa-7d0d2977d71b","e9513952-ecd6-4527-a0aa-7d0d2977d71b","1645767587380","1645767587380","od.puri"
"2741f23b-cd80-407b-8236-f3ca62bd3a29","WS/PRI/1972756","25/12/2021-25/02/2022","Working","100","1640370599000","126","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645767662553","1645767662553","od.puri"
"8288988e-f9d1-44dd-aa8a-1c1380f03b4f","WS/PRI/2155987","26/08/2021-25/02/2022","Working","134","1629889200000","843","1645747200000",NULL,"e9513952-ecd6-4527-a0aa-7d0d2977d71b","e9513952-ecd6-4527-a0aa-7d0d2977d71b","1645767759854","1645767759854","od.puri"
"9506ff5d-b687-4358-8191-b09dcd3a5a01","WS/PRI/1954054","25/12/2021-25/02/2022","Working","206","1640370599000","231","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645767995346","1645767995346","od.puri"
"413d7e83-43dc-42ca-ac07-6c57f18e1248","WS/PRI/1936731","26/12/2021-25/02/2022","Working","257","1640456999000","405","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645768090041","1645768090041","od.puri"
"f34c4a8e-f4eb-4c03-b588-c3da7d38852c","WS/PRI/2155940","26/08/2021-25/02/2022","Working","52","1629889200000","133","1645747200000",NULL,"e9513952-ecd6-4527-a0aa-7d0d2977d71b","e9513952-ecd6-4527-a0aa-7d0d2977d71b","1645768400128","1645768400128","od.puri"
"92761af2-6244-4025-a57d-d24d9c01a18d","WS/PRI/2015997","25/08/2021-25/02/2022","Working","225","1629802800000","379","1645747200000",NULL,"2ef690d1-c77e-487a-a999-a1251a82810a","2ef690d1-c77e-487a-a999-a1251a82810a","1645768535607","1645768535607","od.puri"
"47a398db-abd5-4a11-b8ba-5b19429a317f","WS/PRI/2192366","20/02/2022 - 20/02/2022","Working","6","1645381799000","6","1645381799000",NULL,"41f66ed7-ca08-48ae-9d64-0de01a756776","41f66ed7-ca08-48ae-9d64-0de01a756776","1645768492547","1645768492547","od.puri"
"0a1e0df3-ce9e-48ba-b795-d14189b5839a","WS/PRI/1936774","24/12/2021-25/02/2022","Working","200","1640284199000","246","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645768378323","1645768378323","od.puri"
"5562f913-e18c-4dae-b91e-399794e1ba3f","WS/PRI/2018134","24/12/2021-25/02/2022","Working","144","1640284199000","172","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645768680370","1645768680370","od.puri"
"56fb32d8-b3fe-4860-ba07-9706f0c3db5b","WS/PRI/1822713","26/08/2021-25/02/2022","Working","115","1629869400000","241","1645747200000",NULL,"6e8f6f46-6061-4617-a1e7-9fcec1ed6cb1","6e8f6f46-6061-4617-a1e7-9fcec1ed6cb1","1645768793986","1645768793986","od.puri"
"e3996cc7-33a2-4d6c-8142-ccd34242c485","WS/PRI/1951217","08/09/2021-25/02/2022","Working","27","1630992600000","27","1645747200000",NULL,"08b6ebe9-f95e-4a44-ad27-e3bd9d080a11","08b6ebe9-f95e-4a44-ad27-e3bd9d080a11","1645768982966","1645768982966","od.puri"
"01bd2ab3-b868-4f79-9a85-a2ff7609a9a9","WS/PRI/1822721","26/08/2021-25/02/2022","Working","216","1629869400000","441","1645747200000",NULL,"6e8f6f46-6061-4617-a1e7-9fcec1ed6cb1","6e8f6f46-6061-4617-a1e7-9fcec1ed6cb1","1645769139871","1645769139871","od.puri"
"9ad5ece1-0da4-45b4-8258-6c8fc8caef90","WS/PRI/2165865","30/08/2021-25/02/2022","Working","86","1630234800000","136","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645769148473","1645769148473","od.puri"
"c09d09c2-6d70-49f8-9a5c-e416ace4b3fe","WS/PRI/2156382","26/08/2021-25/02/2022","Working","223","1629889200000","859","1645747200000",NULL,"e9513952-ecd6-4527-a0aa-7d0d2977d71b","e9513952-ecd6-4527-a0aa-7d0d2977d71b","1645769181537","1645769181537","od.puri"
"7ae8d310-ff7d-40ce-bbf3-3f2d93bfa4fb","WS/PRI/2018130","27/08/2021-25/02/2022","Working","19","1629975600000","199","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645769188670","1645769188670","od.puri"
"0e3237ff-c563-4917-970c-8c1802526732","WS/PRI/2167481","30/08/2021-25/02/2022","Working","213","1630234800000","310","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645769343990","1645769343990","od.puri"
"bb7a4a07-3f22-4a62-9799-f4e19750bcc6","WS/PRI/1823277","26/08/2021-25/02/2022","Working","602","1629869400000","1004","1645747200000",NULL,"6e8f6f46-6061-4617-a1e7-9fcec1ed6cb1","6e8f6f46-6061-4617-a1e7-9fcec1ed6cb1","1645769476310","1645769476310","od.puri"
"5fd19b59-0e79-40ac-bbb0-0d6dac98fb9f","WS/PRI/1843993","24/12/2021-25/02/2022","Working","335","1640284199000","401","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645769556181","1645769556181","od.puri"
"f1f16330-df3c-4208-9f11-c1319aaee071","WS/PRI/2165894","30/08/2021-25/02/2022","Working","152","1630234800000","286","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645769519010","1645769519010","od.puri"
"8fe1723f-5563-4383-925c-86398f261d70","WS/PRI/2166235","01/09/2021-25/02/2022","Working","253","1630407600000","465","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645769637790","1645769637790","od.puri"
"0c94721b-e6ae-4a7a-a0bf-12c92719a95f","WS/PRI/1822734","26/08/2021-25/02/2022","Working","345","1629869400000","671","1645747200000",NULL,"6e8f6f46-6061-4617-a1e7-9fcec1ed6cb1","6e8f6f46-6061-4617-a1e7-9fcec1ed6cb1","1645769659293","1645769659293","od.puri"
"5f34861a-6c85-494f-8877-a43c10e95e4f","WS/PRI/2192372","21/02/2022 - 21/02/2022","Working","10","1645468199000","10","1645468199000",NULL,"41f66ed7-ca08-48ae-9d64-0de01a756776","41f66ed7-ca08-48ae-9d64-0de01a756776","1645769821475","1645769821475","od.puri"
"df3e6aa8-8ba8-4613-b943-69d258cdcbfc","WS/PRI/2166163","30/08/2021-25/02/2022","Working","61","1630234800000","110","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645769830947","1645769830947","od.puri"
"6214e2be-4fbd-47de-aef5-42eb891c63c2","WS/PRI/2192373","24/02/2022 - 24/02/2022","Working","5","1645727399000","5","1645727399000",NULL,"4826e248-36b8-46aa-8531-0a2bfe117fff","4826e248-36b8-46aa-8531-0a2bfe117fff","1645769890394","1645769890394","od.puri"
"1f3223ca-2312-4246-b7b2-27c2245b3274","WS/PRI/1954060","25/12/2021-25/02/2022","Working","60","1640370599000","72","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645769935967","1645769935967","od.puri"
"b1e0d954-5035-4f38-8678-6d4850a3ff90","WS/PRI/2166143","30/08/2021-25/02/2022","Working","93","1630234800000","144","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645769942188","1645769942188","od.puri"
"c6a11ef0-6036-452e-9f07-4ccb850a388e","WS/PRI/1824830","26/08/2021-25/02/2022","Working","167","1629869400000","582","1645747200000",NULL,"6e8f6f46-6061-4617-a1e7-9fcec1ed6cb1","6e8f6f46-6061-4617-a1e7-9fcec1ed6cb1","1645769983157","1645769983157","od.puri"
"f310f80e-ba25-4e6d-98a3-0d286bd6d403","WS/PRI/2166161","01/09/2021-25/02/2022","Working","171","1630407600000","266","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645770321792","1645770321792","od.puri"
"dbc629d1-e0c2-49d5-ac2b-15b82d9768dc","WS/PRI/1955112","26/12/2021-25/02/2022","Working","2","1640456999000","2","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645770330362","1645770330362","od.puri"
"3bc9f6fa-46d6-44be-ad4b-f2b650c6cf3d","WS/PRI/2015983","25/08/2021-25/02/2022","Working","456","1629802800000","916","1645747200000",NULL,"2ef690d1-c77e-487a-a999-a1251a82810a","2ef690d1-c77e-487a-a999-a1251a82810a","1645770340367","1645770340367","od.puri"
"5fa262e7-b050-4284-8685-7ad8bf5b7740","WS/PRI/1823351","01/11/2021-25/02/2022","Working","0","1635658200000","307","1645747200000",NULL,"6e8f6f46-6061-4617-a1e7-9fcec1ed6cb1","6e8f6f46-6061-4617-a1e7-9fcec1ed6cb1","1645770400305","1645770400305","od.puri"
"efc56b93-9d66-479d-905a-22fba199043d","WS/PRI/2166233","30/08/2021-25/02/2022","Working","176","1630234800000","264","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645770367567","1645770367567","od.puri"
"f58676a4-374e-43c0-b2d2-f41efe0c199d","WS/PRI/1842940","24/12/2021-25/02/2022","Working","437","1640284199000","501","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645770378511","1645770378511","od.puri"
"dc33ece5-b711-4894-9011-d7e39d5b6b13","WS/PRI/2167286","30/08/2021-25/02/2022","Working","96","1630234800000","164","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645770512306","1645770512306","od.puri"
"4d35b7c6-cf99-41a5-b9ac-5042795b269b","WS/PRI/1955116","25/12/2021-25/02/2022","Working","13","1640370599000","16","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645770529396","1645770529396","od.puri"
"6ac9c457-4bdb-45a7-b84e-242d8297dce9","WS/PRI/2166157","30/08/2021-25/02/2022","Working","189","1630234800000","320","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645770638315","1645770638315","od.puri"
"4540ef87-f37a-4ce9-9159-3136e66c8430","WS/PRI/2166160","30/08/2021-25/02/2022","Working","145","1630234800000","273","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645770720574","1645770720574","od.puri"
"d9758302-a063-4d7f-a70a-33d9dc6855fd","WS/PRI/1839648","27/08/2021-25/02/2022","Working","36","1629955800000","149","1645747200000",NULL,"5bac4287-6d80-4924-9d95-d0baa87295b0","5bac4287-6d80-4924-9d95-d0baa87295b0","1645770897534","1645770897534","od.puri"
"96f0e738-6724-4c4d-a18f-ec222fbe52ab","WS/PRI/2166152","30/08/2021-25/02/2022","Working","83","1630234800000","148","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645770867913","1645770867913","od.puri"
"79545bf4-ceb4-438f-a48c-060b951aa9f3","WS/PRI/1936884","24/12/2021-25/02/2022","Working","324","1640284199000","396","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645770880839","1645770880839","od.puri"
"40a01c71-5fe6-4267-b75c-e38546292884","WS/PRI/1955126","25/12/2021-25/02/2022","Working","174","1640370599000","199","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645770977380","1645770977380","od.puri"
"4258a82a-9e5f-45c4-bd66-4bbac2fb66b5","WS/BMC/1452868","29/01/2022 - 25/02/2022","Working","5825","1643438088622","5869","1645771431429",NULL,"22f9b155-cac2-4d98-8d1e-52dd5367b562","22f9b155-cac2-4d98-8d1e-52dd5367b562","1645771039439","1645771039439","od.bhubaneswar"
"aa703b26-6fbb-4bb9-a94f-afe6281bff16","WS/PRI/1843987","25/12/2021-25/02/2022","Working","252","1640370599000","338","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645771216250","1645771216250","od.puri"
"813525a9-f194-4d18-8d95-60483bd2b33a","WS/PRI/1949748","24/12/2021-25/02/2022","Working","164","1640284199000","266","1645747200000",NULL,"7a610be5-b81f-475b-ab47-92ba170ad2f1","7a610be5-b81f-475b-ab47-92ba170ad2f1","1645771424207","1645771424207","od.puri"
"a2732567-2279-4095-ab04-1b90541f8e37","WS/BMC/1485052","29/01/2022 - 25/02/2022","Working","5993","1643438406263","6041","1645771871756",NULL,"22f9b155-cac2-4d98-8d1e-52dd5367b562","22f9b155-cac2-4d98-8d1e-52dd5367b562","1645771529855","1645771529855","od.bhubaneswar"
"c94bd020-310f-4a00-b5f9-71f8ff2d901a","WS/PRI/2166128","30/08/2021-25/02/2022","Working","156","1630234800000","267","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645771696437","1645771696437","od.puri"
"9e080ff3-d3c3-4ec6-bab5-0a13bcbbd531","WS/BMC/1485063","29/01/2022 - 25/02/2022","Working","4234","1643438560162","4282","1645772065537",NULL,"22f9b155-cac2-4d98-8d1e-52dd5367b562","22f9b155-cac2-4d98-8d1e-52dd5367b562","1645771723831","1645771723831","od.bhubaneswar"
"6d0da470-7973-4272-8d09-0a2058449a35","WS/PRI/2166208","30/08/2021-25/02/2022","Working","44","1630234800000","60","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645771772868","1645771772868","od.puri"
"ae448e49-fe27-4387-b4ae-3fb392b7738a","WS/BMC/1449071","25/01/2022 - 25/02/2022","Working","615","1643135399000","622","1645771928136",NULL,"27888822-26cb-4ed5-9b20-0161aa1fff19","27888822-26cb-4ed5-9b20-0161aa1fff19","1645771928654","1645771928654","od.bhubaneswar"
"c543a1df-1838-4f66-87cd-8f9c4a4fbf16","WS/PRI/2155584","29/08/2021-25/02/2022","Working","1","1630148400000","800","1645747200000",NULL,"5bac4287-6d80-4924-9d95-d0baa87295b0","5bac4287-6d80-4924-9d95-d0baa87295b0","1645771999507","1645771999507","od.puri"
"82a43e9e-bbb4-41e2-8352-8321a2328df8","WS/BMC/1457963","25/01/2022 - 25/02/2022","Working","3975","1643135399000","4008","1645772079644",NULL,"27888822-26cb-4ed5-9b20-0161aa1fff19","27888822-26cb-4ed5-9b20-0161aa1fff19","1645772080070","1645772080070","od.bhubaneswar"
"c5029ff9-f305-4e7e-a720-49ea1368fb45","WS/PRI/1955133","25/12/2021-25/02/2022","Working","16","1640370599000","92","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645772202784","1645772202784","od.puri"
"3e6ea851-d61e-47fb-b2dc-a5a68929a09a","WS/BMC/1502090","25/01/2022 - 25/02/2022","Working","8679","1643135399000","8702","1645772297791",NULL,"27888822-26cb-4ed5-9b20-0161aa1fff19","27888822-26cb-4ed5-9b20-0161aa1fff19","1645772299599","1645772299599","od.bhubaneswar"
"8ecc83e8-9a07-404e-8416-79e7e6f19da1","WS/PRI/2184265","01/02/2022-25/02/2022","Working","0","1643607000000","888","1645747200000",NULL,"4708e732-870a-4c2b-8ea4-588d9682f3f5","4708e732-870a-4c2b-8ea4-588d9682f3f5","1645772354592","1645772354592","od.puri"
"63140313-8dbf-4107-9340-4410bcaec761","WS/PRI/2166174","01/09/2021-25/02/2022","Working","35","1630407600000","99","1645747200000",NULL,"dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","dfec9a2f-b0e9-4bac-a2ff-98ce3643ca11","1645772423244","1645772423244","od.puri"
"886133a7-8063-4af5-b4df-9e8a7676301d","WS/PRI/1954651","25/12/2021-25/02/2022","Working","237","1640370599000","308","1645747200000",NULL,"937b0b5e-a4dd-4647-9db4-37bf52ef477b","937b0b5e-a4dd-4647-9db4-37bf52ef477b","1645771107548","1645771107548","od.puri"
"e0307a11-ec21-40f6-afdd-edd6c2bb3c09","WS/BMC/1484611","29/01/2022 - 25/02/2022","Working","3175","1643438281988","3215","1645771751447",NULL,"22f9b155-cac2-4d98-8d1e-52dd5367b562","22f9b155-cac2-4d98-8d1e-52dd5367b562","1645771409740","1645771409740","od.bhubaneswar"
"002c141c-7991-4a3f-973e-bfeef4d71719","WS/PRI/2157025","29/08/2021-25/02/2022","Working","1","1630148400000","92","1645747200000",NULL,"5bac4287-6d80-4924-9d95-d0baa87295b0","5bac4287-6d80-4924-9d95-d0baa87295b0","1645771513668","1645771513668","od.puri"
"95e17a8b-7fa1-44f7-a42e-f5c80ca39ba7","WS/PRI/2155019","29/08/2021-25/02/2022","Working","1","1630148400000","288","1645747200000",NULL,"5bac4287-6d80-4924-9d95-d0baa87295b0","5bac4287-6d80-4924-9d95-d0baa87295b0","1645771666390","1645771666390","od.puri"
"8cd0ed3b-38fb-4a7f-925d-c44e40b6d4f3","WS/BMC/1569448","25/01/2022 - 25/02/2022","Working","10440","1643135399000","10506","1645771685321",NULL,"27888822-26cb-4ed5-9b20-0161aa1fff19","27888822-26cb-4ed5-9b20-0161aa1fff19","1645771685870","1645771685870","od.bhubaneswar"
"3090e438-5389-413d-9279-7f1019193c8f","WS/PRI/2192380","20/02/2022 - 20/02/2022","Working","12","1645381799000","12","1645381799000",NULL,"41f66ed7-ca08-48ae-9d64-0de01a756776","41f66ed7-ca08-48ae-9d64-0de01a756776","1645771696576","1645771696576","od.puri"
