"ulb","receiptdate","receiptnumber","createdtime","amountpaid","feetype"
"Aska","2021-12-30","12/2021-22/008156","2021-12-30",681.00,"WS Monthly Fee"
"Aska","2021-12-30","12/2021-22/008157","2021-12-30",115.00,"WS Monthly Fee"
"Aska","2021-12-30","12/2021-22/008158","2021-12-30",1050.00,"WS Monthly Fee"
"Aska","2021-12-30","12/2021-22/008159","2021-12-30",148.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008162","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008163","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008175","2021-12-31",150.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008178","2021-12-31",800.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008179","2021-12-31",288.00,"WS Monthly Fee"
"Jharsuguda","2021-12-31","12/2021-22/008183","2021-12-31",1040.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008184","2021-12-31",1480.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008185","2021-12-31",592.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008189","2021-12-31",500.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008192","2021-12-31",296.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008195","2021-12-31",145.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008196","2021-12-31",112.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008199","2021-12-31",155.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008201","2021-12-31",2876.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008204","2021-12-31",336.00,"WS Monthly Fee"
"Kamakhyanagar","2021-12-31","12/2021-22/008206","2021-12-31",114.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008207","2021-12-31",296.00,"WS Monthly Fee"
"Kamakhyanagar","2021-12-31","12/2021-22/008208","2021-12-31",7120.00,"WS Monthly Fee"
"Kamakhyanagar","2021-12-31","12/2021-22/008210","2021-12-31",4000.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008212","2021-12-31",280.00,"WS Monthly Fee"
"Kamakhyanagar","2021-12-31","12/2021-22/008214","2021-12-31",2000.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008215","2021-12-31",280.00,"WS Monthly Fee"
"Kamakhyanagar","2021-12-31","12/2021-22/008216","2021-12-31",1344.00,"WS Monthly Fee"
"Kamakhyanagar","2021-12-31","12/2021-22/008218","2021-12-31",746.00,"WS Monthly Fee"
"Kamakhyanagar","2021-12-31","12/2021-22/008219","2021-12-31",1300.00,"WS Monthly Fee"
"Kamakhyanagar","2021-12-31","12/2021-22/008220","2021-12-31",930.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008225","2021-12-31",100.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008232","2021-12-31",56.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008238","2021-12-31",876.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008240","2021-12-31",895.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008246","2021-12-31",168.00,"WS Monthly Fee"
"Kamakhyanagar","2021-12-31","12/2021-22/008249","2021-12-31",610.00,"WS Monthly Fee"
"Kamakhyanagar","2021-12-31","12/2021-22/008255","2021-12-31",1362.00,"WS Monthly Fee"
"Kamakhyanagar","2021-12-31","12/2021-22/008251","2021-12-31",2041.00,"WS Monthly Fee"
"Rajgangpur","2021-12-31","12/2021-22/008260","2021-12-31",3579.00,"WS Monthly Fee"
"Dhenkanal","2021-12-31","12/2021-22/008261","2021-12-31",3060.00,"WS Application Fee"
"Rayagada","2021-12-31","12/2021-22/008295","2021-12-31",1.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008319","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008320","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008322","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008323","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008329","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008330","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008334","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008336","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008337","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008340","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008343","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008324","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008325","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008326","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008328","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008331","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008332","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008339","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008341","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008344","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008345","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008346","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008347","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008349","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008350","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008351","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008352","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008354","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008355","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008357","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008360","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008362","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008363","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008372","2021-12-31",3060.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008369","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008370","2021-12-31",3060.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008371","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008373","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008374","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008376","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008377","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008378","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008380","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008382","2021-12-31",0.00,"WS Application Fee"
"Jharsuguda","2021-12-31","12/2021-22/008383","2021-12-31",2910.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008384","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008385","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008386","2021-12-31",0.00,"WS Application Fee"
"Jharsuguda","2021-12-31","12/2021-22/008387","2021-12-31",145.00,"WS Monthly Fee"
"Aska","2021-12-31","12/2021-22/008388","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008389","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008390","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008391","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008392","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008395","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008396","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008397","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008398","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008399","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008400","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008402","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008403","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008411","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008404","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008407","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008405","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008408","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008409","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008410","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008412","2021-12-31",3060.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008413","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008414","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008415","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008417","2021-12-31",3600.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008419","2021-12-31",3600.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008420","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008422","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008423","2021-12-31",0.00,"WS Application Fee"
"Aska","2021-12-31","12/2021-22/008427","2021-12-31",0.00,"WS Application Fee"
"Bhubaneswar","2021-12-31","12/2021-22/008432","2021-12-31",5.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008434","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008435","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008436","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008437","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008438","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008439","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008440","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008441","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008442","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008443","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008444","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008445","2022-01-01",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-01","01/2021-22/008449","2022-01-01",930.00,"WS Monthly Fee"
"Athagarh","2022-01-01","01/2021-22/008457","2022-01-01",3060.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008462","2022-01-01",0.00,"WS Application Fee"
"Dhenkanal","2022-01-01","01/2021-22/008463","2022-01-01",290.00,"WS Monthly Fee"
"Dhenkanal","2022-01-01","01/2021-22/008465","2022-01-01",1500.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008467","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008468","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008469","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008470","2022-01-01",0.00,"WS Application Fee"
"Dhenkanal","2022-01-01","01/2021-22/008471","2022-01-01",1500.00,"WS Monthly Fee"
"Dhenkanal","2022-01-01","01/2021-22/008473","2022-01-01",580.00,"WS Monthly Fee"
"Dhenkanal","2022-01-01","01/2021-22/008475","2022-01-01",3514.00,"WS Monthly Fee"
"Dhenkanal","2022-01-01","01/2021-22/008477","2022-01-01",1000.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008478","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008479","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008480","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008481","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008482","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008483","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008484","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008485","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008486","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008487","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008488","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008489","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008490","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008491","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008492","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008493","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008494","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008495","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008496","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008497","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008498","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008499","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008500","2022-01-01",1635.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008501","2022-01-01",1635.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008502","2022-01-01",888.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008503","2022-01-01",600.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008504","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008505","2022-01-01",500.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008506","2022-01-01",500.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008507","2022-01-01",500.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008508","2022-01-01",333.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008509","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008510","2022-01-01",500.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008511","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008512","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008513","2022-01-01",148.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008514","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008515","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008516","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008517","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008518","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008519","2022-01-01",1036.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008520","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008521","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008522","2022-01-01",145.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008523","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008524","2022-01-01",590.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008525","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008526","2022-01-01",1000.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008527","2022-01-01",500.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008528","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008529","2022-01-01",1190.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008530","2022-01-01",339.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008531","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008532","2022-01-01",500.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008533","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008534","2022-01-01",500.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008535","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008536","2022-01-01",754.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008537","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008538","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008539","2022-01-01",1727.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008540","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008541","2022-01-01",1783.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008542","2022-01-01",3060.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008543","2022-01-01",3060.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008544","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008545","2022-01-01",148.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008546","2022-01-01",1000.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008547","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008548","2022-01-01",1790.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008549","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008550","2022-01-01",1790.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008551","2022-01-01",1790.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008552","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008553","2022-01-01",148.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008554","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008555","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008556","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008557","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008558","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008559","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008560","2022-01-01",500.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008561","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008562","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008563","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008564","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008565","2022-01-01",2234.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008566","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008567","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008568","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008569","2022-01-01",1191.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008570","2022-01-01",1200.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008572","2022-01-01",1050.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008573","2022-01-01",250.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008575","2022-01-01",250.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008576","2022-01-01",115.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008579","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008580","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008581","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008582","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008583","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008584","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008585","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008586","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008587","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008588","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008590","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008591","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008593","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008594","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008595","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008596","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008597","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008598","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008600","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008601","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008602","2022-01-01",303.00,"WS Monthly Fee"
"Aska","2022-01-01","01/2021-22/008607","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008608","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008609","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008610","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008611","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008612","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008613","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008614","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008615","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008616","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008617","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008618","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008619","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008620","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008621","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008622","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008623","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008624","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008625","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008626","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008627","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008628","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008629","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008630","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008631","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008632","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008633","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008634","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008635","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008636","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008637","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008638","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008639","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008640","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008641","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008642","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008643","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008644","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008645","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008646","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008647","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008648","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008649","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008650","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008651","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008652","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008653","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008654","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008655","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008656","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008657","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008658","2022-01-01",0.00,"WS Application Fee"
"Aska","2022-01-01","01/2021-22/008659","2022-01-01",0.00,"WS Application Fee"
