"ulb","receiptdate","receiptnumber","createdtime","amountpaid","feetype"
"Cuttack","2022-01-21","01/2021-22/018890","2022-01-21",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018894","2022-01-21",250.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018835","2022-01-21",3060.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018841","2022-01-21",506.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018843","2022-01-21",684.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018858","2022-01-21",1865.00,"WS Monthly Fee"
"Athmallik","2022-01-21","01/2021-22/018867","2022-01-21",1635.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018879","2022-01-21",1363.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018888","2022-01-21",2448.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018909","2022-01-21",2175.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018878","2022-01-21",600.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018892","2022-01-21",546.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018887","2022-01-21",693.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018895","2022-01-21",1000.00,"WS Monthly Fee"
"Athagarh","2022-01-21","01/2021-22/018896","2022-01-21",5000.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018902","2022-01-21",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018906","2022-01-21",693.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018912","2022-01-21",700.00,"WS Monthly Fee"
"Nayagarh","2022-01-21","01/2021-22/018913","2022-01-21",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018915","2022-01-21",776.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018922","2022-01-21",418.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018924","2022-01-21",750.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018925","2022-01-21",280.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018930","2022-01-21",200.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018932","2022-01-21",1255.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018935","2022-01-21",1100.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018934","2022-01-21",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018937","2022-01-21",500.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018938","2022-01-21",165.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018939","2022-01-21",500.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/018941","2022-01-21",3060.00,"WS Application Fee"
"Jharsuguda","2022-01-21","01/2021-22/018942","2022-01-21",3060.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/018944","2022-01-21",335.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018945","2022-01-21",546.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018947","2022-01-21",200.00,"WS Monthly Fee"
"Athmallik","2022-01-21","01/2021-22/018948","2022-01-21",100.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018949","2022-01-21",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018950","2022-01-21",552.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/018951","2022-01-21",0.00,"WS Application Fee"
"Jharsuguda","2022-01-21","01/2021-22/018953","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/018955","2022-01-21",1269.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018956","2022-01-21",1175.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018958","2022-01-21",1074.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018959","2022-01-21",633.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018960","2022-01-21",684.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018961","2022-01-21",522.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/018962","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/018965","2022-01-21",831.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/018966","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/018968","2022-01-21",8876.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018970","2022-01-21",500.00,"WS Monthly Fee"
"Nayagarh","2022-01-21","01/2021-22/018971","2022-01-21",522.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018972","2022-01-21",633.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/018973","2022-01-21",3060.00,"WS Application Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018975","2022-01-21",522.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018976","2022-01-21",1041.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018978","2022-01-21",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018980","2022-01-21",374.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018987","2022-01-21",500.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/018990","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/018994","2022-01-21",547.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018997","2022-01-21",660.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019001","2022-01-21",418.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019006","2022-01-21",500.00,"WS Monthly Fee"
"Athagarh","2022-01-21","01/2021-22/019007","2022-01-21",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019008","2022-01-21",500.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019014","2022-01-21",435.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019016","2022-01-21",200.00,"WS Monthly Fee"
"Athmallik","2022-01-21","01/2021-22/019017","2022-01-21",883.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019020","2022-01-21",1500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019023","2022-01-21",522.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019025","2022-01-21",279.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019027","2022-01-21",418.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019030","2022-01-21",1126.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019032","2022-01-21",522.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018977","2022-01-21",552.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/018979","2022-01-21",3060.00,"WS Application Fee"
"Purushottampur","2022-01-21","01/2021-22/018981","2022-01-21",1374.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018986","2022-01-21",308.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018991","2022-01-21",1255.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/018992","2022-01-21",688.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/018995","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/018999","2022-01-21",500.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019010","2022-01-21",546.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019012","2022-01-21",680.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019026","2022-01-21",173.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018984","2022-01-21",700.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/018988","2022-01-21",500.00,"WS Monthly Fee"
"Athmallik","2022-01-21","01/2021-22/019002","2022-01-21",883.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/019005","2022-01-21",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019018","2022-01-21",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019021","2022-01-21",684.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019031","2022-01-21",1260.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019036","2022-01-21",1400.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019041","2022-01-21",500.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019046","2022-01-21",684.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019048","2022-01-21",522.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019053","2022-01-21",546.00,"WS Monthly Fee"
"Athagarh","2022-01-21","01/2021-22/019034","2022-01-21",138.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019035","2022-01-21",684.00,"WS Monthly Fee"
"Choudwar","2022-01-21","01/2021-22/019038","2022-01-21",140.00,"WS Monthly Fee"
"Choudwar","2022-01-21","01/2021-22/019039","2022-01-21",700.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019040","2022-01-21",232.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019043","2022-01-21",688.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019044","2022-01-21",750.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019049","2022-01-21",550.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019050","2022-01-21",200.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019054","2022-01-21",684.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019055","2022-01-21",690.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019056","2022-01-21",684.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019057","2022-01-21",819.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019059","2022-01-21",750.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019060","2022-01-21",710.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019061","2022-01-21",2023.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019062","2022-01-21",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019063","2022-01-21",550.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019065","2022-01-21",2620.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019067","2022-01-21",682.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019068","2022-01-21",700.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019069","2022-01-21",422.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019070","2022-01-21",3355.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019073","2022-01-21",600.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019074","2022-01-21",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019076","2022-01-21",522.00,"WS Monthly Fee"
"Rayagada","2022-01-21","01/2021-22/019079","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/019082","2022-01-21",433.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019085","2022-01-21",690.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019088","2022-01-21",546.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019089","2022-01-21",1705.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019090","2022-01-21",744.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019091","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/019092","2022-01-21",200.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019093","2022-01-21",514.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019096","2022-01-21",1000.00,"WS Monthly Fee"
"Choudwar","2022-01-21","01/2021-22/019097","2022-01-21",240.00,"WS Monthly Fee"
"Rayagada","2022-01-21","01/2021-22/019099","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/019101","2022-01-21",275.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019102","2022-01-21",700.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019104","2022-01-21",13237.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019105","2022-01-21",700.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019106","2022-01-21",684.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019109","2022-01-21",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019117","2022-01-21",1000.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019118","2022-01-21",1520.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/019119","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/019125","2022-01-21",676.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019126","2022-01-21",546.00,"WS Monthly Fee"
"Athagarh","2022-01-21","01/2021-22/019128","2022-01-21",555.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019129","2022-01-21",680.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/019131","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/019135","2022-01-21",546.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019136","2022-01-21",700.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019137","2022-01-21",1264.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019139","2022-01-21",500.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019140","2022-01-21",200.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019141","2022-01-21",6000.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/019142","2022-01-21",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019144","2022-01-21",276.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/019145","2022-01-21",0.00,"WS Application Fee"
"Jharsuguda","2022-01-21","01/2021-22/019149","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/019159","2022-01-21",220.00,"WS Monthly Fee"
"Rayagada","2022-01-21","01/2021-22/019160","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/019161","2022-01-21",1500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019164","2022-01-21",1060.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019172","2022-01-21",600.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019111","2022-01-21",832.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019113","2022-01-21",522.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019114","2022-01-21",700.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/019115","2022-01-21",0.00,"WS Application Fee"
"Choudwar","2022-01-21","01/2021-22/019116","2022-01-21",55070026.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019120","2022-01-21",546.00,"WS Monthly Fee"
"Athagarh","2022-01-21","01/2021-22/019122","2022-01-21",2000.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/019123","2022-01-21",0.00,"WS Application Fee"
"Jharsuguda","2022-01-21","01/2021-22/019127","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/019147","2022-01-21",690.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019148","2022-01-21",275.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019151","2022-01-21",1264.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019153","2022-01-21",617.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019154","2022-01-21",10000.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019155","2022-01-21",200.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/019156","2022-01-21",0.00,"WS Application Fee"
"Jharsuguda","2022-01-21","01/2021-22/019158","2022-01-21",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019163","2022-01-21",522.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019169","2022-01-21",690.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019174","2022-01-21",1255.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019177","2022-01-21",700.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019193","2022-01-21",546.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019195","2022-01-21",7870.00,"WS Monthly Fee"
"Rayagada","2022-01-21","01/2021-22/019121","2022-01-21",0.00,"WS Application Fee"
"Jharsuguda","2022-01-21","01/2021-22/019138","2022-01-21",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019146","2022-01-21",1224.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019162","2022-01-21",1255.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019166","2022-01-21",547.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019167","2022-01-21",1520.00,"WS Monthly Fee"
"Athagarh","2022-01-21","01/2021-22/019168","2022-01-21",140.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/019171","2022-01-21",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019186","2022-01-21",522.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019196","2022-01-21",1500.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019198","2022-01-21",680.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019201","2022-01-21",2383.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019202","2022-01-21",316.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019203","2022-01-21",547.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019206","2022-01-21",3000.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019214","2022-01-21",700.00,"WS Monthly Fee"
"Choudwar","2022-01-21","01/2021-22/019176","2022-01-21",140.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019179","2022-01-21",845.00,"WS Monthly Fee"
"Rayagada","2022-01-21","01/2021-22/019180","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/019181","2022-01-21",2684.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019185","2022-01-21",9870.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019187","2022-01-21",1255.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019188","2022-01-21",552.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019190","2022-01-21",5097.00,"WS Monthly Fee"
"Nilgiri","2022-01-21","01/2021-22/019199","2022-01-21",1.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019200","2022-01-21",416.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019205","2022-01-21",1000.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019208","2022-01-21",660.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019210","2022-01-21",1061.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/019213","2022-01-21",0.00,"WS Application Fee"
"Nayagarh","2022-01-21","01/2021-22/019215","2022-01-21",951.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019217","2022-01-21",275.00,"WS Monthly Fee"
"Choudwar","2022-01-21","01/2021-22/019219","2022-01-21",200.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019220","2022-01-21",1264.00,"WS Monthly Fee"
"Athagarh","2022-01-21","01/2021-22/019221","2022-01-21",552.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019223","2022-01-21",546.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019224","2022-01-21",440.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019228","2022-01-21",553.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019231","2022-01-21",2000.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019233","2022-01-21",0.00,"WS Application Fee"
"Cuttack","2022-01-21","01/2021-22/019232","2022-01-21",535.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019234","2022-01-21",7500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019235","2022-01-21",1128.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019236","2022-01-21",881.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019237","2022-01-21",684.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019239","2022-01-21",522.00,"WS Monthly Fee"
"Choudwar","2022-01-21","01/2021-22/019241","2022-01-21",500.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019243","2022-01-21",500.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/019245","2022-01-21",148.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019247","2022-01-21",553.00,"WS Monthly Fee"
"Choudwar","2022-01-21","01/2021-22/019248","2022-01-21",140.00,"WS Monthly Fee"
"Paradeep","2022-01-21","01/2021-22/019249","2022-01-21",1.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019250","2022-01-21",1400.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019252","2022-01-21",418.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019253","2022-01-21",521.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019254","2022-01-21",546.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019255","2022-01-21",850.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019256","2022-01-21",544.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019257","2022-01-21",631.00,"WS Monthly Fee"
"Choudwar","2022-01-21","01/2021-22/019259","2022-01-21",140.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019260","2022-01-21",22584.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019266","2022-01-21",332.00,"WS Monthly Fee"
"Choudwar","2022-01-21","01/2021-22/019272","2022-01-21",140.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019275","2022-01-21",684.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019276","2022-01-21",689.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019277","2022-01-21",4124.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019285","2022-01-21",320.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019289","2022-01-21",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019295","2022-01-21",756.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019296","2022-01-21",5000.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019297","2022-01-21",1584.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019299","2022-01-21",960.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019261","2022-01-21",273.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019263","2022-01-21",693.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019264","2022-01-21",3000.00,"WS Monthly Fee"
"Athagarh","2022-01-21","01/2021-22/019265","2022-01-21",140.00,"WS Monthly Fee"
"Jharsuguda","2022-01-21","01/2021-22/019267","2022-01-21",1500.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019268","2022-01-21",684.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019271","2022-01-21",547.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019273","2022-01-21",840.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019274","2022-01-21",2139.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019278","2022-01-21",300.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019279","2022-01-21",553.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019280","2022-01-21",546.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019281","2022-01-21",1609.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019282","2022-01-21",681.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019286","2022-01-21",556.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019287","2022-01-21",693.00,"WS Monthly Fee"
"Athagarh","2022-01-21","01/2021-22/019288","2022-01-21",138.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019291","2022-01-21",551.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019292","2022-01-21",856.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019293","2022-01-21",1000.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019300","2022-01-21",200.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019303","2022-01-21",1270.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-21","01/2021-22/019304","2022-01-21",1226.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019283","2022-01-21",1049.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019305","2022-01-21",1650.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019306","2022-01-21",684.00,"WS Monthly Fee"
"Athagarh","2022-01-21","01/2021-22/019310","2022-01-21",440.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019311","2022-01-21",1500.00,"WS Monthly Fee"
"Cuttack","2022-01-21","01/2021-22/019312","2022-01-21",684.00,"WS Monthly Fee"
